history_id,seed,history_number,n_records,scenario,query_number,query_id,target_evidence_id,query_sha256,method,routing_vectors_scored,route_ms,total_search_ms,evidence_recalled,oracle_reader_correct,predicted_evidence_id,records_read,raw_vectors_scored,leaf_blocks_read,read_score_ms
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,raw_full_scan,0,0.000417,0.021542000000000002,1,1,622,1024,1024,64,0.021125
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,flat_1,64,0.003708,0.007916,1,1,622,16,16,1,0.004208
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,flat_2,64,0.002875,0.008542000000000001,1,1,622,32,32,2,0.005667
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,flat_4,64,0.003125,0.009625,1,1,622,64,64,4,0.0065
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,tree_beam_1,12,0.0125,0.017042,1,1,622,16,16,1,0.004542
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,tree_beam_2,20,0.009416,0.013374,1,1,622,32,32,2,0.003958
n1024_seed41_history2,41,2,1024,random_keys,2,n1024_seed41_history2_q2,622,265cf08c64fa2ad4898d960a48b94421005c6e25b0693f16da71686fc15b9244,tree_beam_4,36,0.009791,0.015333,1,1,622,64,64,4,0.005542
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,raw_full_scan,0,0.000375,0.020791,1,1,254,1024,1024,64,0.020416
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,flat_1,64,0.003875,0.009583000000000001,0,0,491,16,16,1,0.005708
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,flat_2,64,0.003375,0.009291,0,0,491,32,32,2,0.005916
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,flat_4,64,0.002958,0.009666000000000001,0,0,491,64,64,4,0.006708
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,tree_beam_1,12,0.010041,0.013833,0,0,491,16,16,1,0.003792
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,tree_beam_2,20,0.009583,0.013583,0,0,491,32,32,2,0.004
n1024_seed41_history2,41,2,1024,random_keys,3,n1024_seed41_history2_q3,254,50765d2a4bb32c483371296f309f8b38e506d6bd80eabd485081571cad8d3cec,tree_beam_4,36,0.009708,0.015165999999999999,0,0,910,64,64,4,0.005458
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,raw_full_scan,0,0.000375,0.020958,1,1,87,1024,1024,64,0.020583
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,flat_1,64,0.00375,0.007917,0,0,968,16,16,1,0.004167
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,flat_2,64,0.002417,0.0077919999999999994,0,0,545,32,32,2,0.005375
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,flat_4,64,0.002958,0.009541000000000001,0,0,102,64,64,4,0.006583
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,tree_beam_1,12,0.012125,0.016791,0,0,122,16,16,1,0.004666
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,tree_beam_2,20,0.009167,0.013084,0,0,102,32,32,2,0.003917
n1024_seed41_history2,41,2,1024,random_keys,4,n1024_seed41_history2_q4,87,898e5b31d1268b35d4b42503c972b7a4b093b2860b4e136f3bdf8f56fe14ddd4,tree_beam_4,36,0.009417,0.01475,0,0,102,64,64,4,0.005333
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,raw_full_scan,0,0.000375,0.020583,1,1,953,1024,1024,64,0.020208
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,flat_1,64,0.003625,0.008209000000000001,0,0,499,16,16,1,0.004584
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,flat_2,64,0.002583,0.007958,1,1,953,32,32,2,0.005375
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,flat_4,64,0.002875,0.009292,1,1,953,64,64,4,0.006417
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,tree_beam_1,12,0.012,0.016708,0,0,535,16,16,1,0.004708
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,tree_beam_2,20,0.008958,0.012833,1,1,953,32,32,2,0.003875
n1024_seed41_history2,41,2,1024,random_keys,5,n1024_seed41_history2_q5,953,edfc3aaffb07244109071d37f46a507931098c385ede48e95f494446c2788fc0,tree_beam_4,36,0.009333,0.014582999999999999,1,1,953,64,64,4,0.00525
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,raw_full_scan,0,0.000375,0.020542,1,1,754,1024,1024,64,0.020167
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,flat_1,64,0.00375,0.007917,0,0,839,16,16,1,0.004167
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,flat_2,64,0.002791,0.008041,0,0,615,32,32,2,0.00525
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,flat_4,64,0.003083,0.009416,0,0,358,64,64,4,0.006333
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,tree_beam_1,12,0.011583,0.016291,0,0,839,16,16,1,0.004708
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,tree_beam_2,20,0.008916,0.012750000000000001,0,0,788,32,32,2,0.003834
n1024_seed41_history2,41,2,1024,random_keys,6,n1024_seed41_history2_q6,754,d962973784bc75e339ccc4fa74173e319940f3e012a58661faa6360e54f18604,tree_beam_4,36,0.009083,0.014167,0,0,788,64,64,4,0.005084
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,raw_full_scan,0,0.000625,0.021208,1,1,636,1024,1024,64,0.020583
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,flat_1,64,0.003583,0.008666,1,1,636,16,16,1,0.005083
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,flat_2,64,0.003084,0.008376,1,1,636,32,32,2,0.005292
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,flat_4,64,0.002875,0.009167,1,1,636,64,64,4,0.006292
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,tree_beam_1,12,0.010584,0.014251,1,1,636,16,16,1,0.003667
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,tree_beam_2,20,0.008709,0.012501,1,1,636,32,32,2,0.003792
n1024_seed41_history2,41,2,1024,random_keys,7,n1024_seed41_history2_q7,636,c8bbc66065c99ff425603154cfa4e37d434e4e40af1217c3ca8c2ae93e3e3cd7,tree_beam_4,36,0.00925,0.014417,1,1,636,64,64,4,0.005167
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,raw_full_scan,0,0.000375,0.020333,1,1,697,1024,1024,64,0.019958
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,flat_1,64,0.00375,0.007875,1,1,697,16,16,1,0.004125
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,flat_2,64,0.002833,0.008125,1,1,697,32,32,2,0.005292
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,flat_4,64,0.003,0.009125000000000001,1,1,697,64,64,4,0.006125
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,tree_beam_1,12,0.011458,0.016249,1,1,697,16,16,1,0.004791
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,tree_beam_2,20,0.008834,0.012667,1,1,697,32,32,2,0.003833
n1024_seed41_history2,41,2,1024,random_keys,8,n1024_seed41_history2_q8,697,7616604c8d9c3cf0bd0f48b595b50ae059fdf3e8de1dede3bd059be09c568880,tree_beam_4,36,0.009208,0.014415999999999998,1,1,697,64,64,4,0.005208
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,raw_full_scan,0,0.000416,0.020666,1,1,806,1024,1024,64,0.02025
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,flat_1,64,0.0035,0.008583,0,0,377,16,16,1,0.005083
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,flat_2,64,0.003125,0.008334000000000001,0,0,79,32,32,2,0.005209
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,flat_4,64,0.002917,0.009292,0,0,79,64,64,4,0.006375
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,tree_beam_1,12,0.010417,0.014041999999999999,0,0,377,16,16,1,0.003625
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,tree_beam_2,20,0.009,0.012875,0,0,331,32,32,2,0.003875
n1024_seed41_history2,41,2,1024,random_keys,9,n1024_seed41_history2_q9,806,4856964b348b9638400ad62b809b54a6f21554edcc21570281bb4211d5bf4019,tree_beam_4,36,0.009291,0.014416000000000002,0,0,723,64,64,4,0.005125
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,raw_full_scan,0,0.000375,0.020333,1,1,795,1024,1024,64,0.019958
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,flat_1,64,0.00375,0.007917,0,0,35,16,16,1,0.004167
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,flat_2,64,0.002542,0.00775,0,0,35,32,32,2,0.005208
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,flat_4,64,0.002834,0.009167,0,0,441,64,64,4,0.006333
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,tree_beam_1,12,0.011459,0.01625,0,0,407,16,16,1,0.004791
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,tree_beam_2,20,0.008791,0.012625,0,0,441,32,32,2,0.003834
n1024_seed41_history2,41,2,1024,random_keys,10,n1024_seed41_history2_q10,795,24a5300512dd4dfa1f2418f07b42f3d58d186d220d0890eb857a90f84afda650,tree_beam_4,36,0.009125,0.014209,0,0,468,64,64,4,0.005084
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,raw_full_scan,0,0.000375,0.0205,1,1,193,1024,1024,64,0.020125
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,flat_1,64,0.003459,0.007625999999999999,1,1,193,16,16,1,0.004167
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,flat_2,64,0.002375,0.00775,1,1,193,32,32,2,0.005375
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,flat_4,64,0.002709,0.008918,1,1,193,64,64,4,0.006209
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,tree_beam_1,12,0.0115,0.01625,1,1,193,16,16,1,0.00475
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,tree_beam_2,20,0.008917,0.014959,1,1,193,32,32,2,0.006042
n1024_seed41_history2,41,2,1024,random_keys,11,n1024_seed41_history2_q11,193,1acd816a9d2e08143365512ed7c6320e67e3e33f1aaff1d49696a84b5beaf19c,tree_beam_4,36,0.0095,0.01475,1,1,193,64,64,4,0.00525
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,raw_full_scan,0,0.000375,0.020417,1,1,600,1024,1024,64,0.020042
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,flat_1,64,0.003583,0.007749000000000001,1,1,600,16,16,1,0.004166
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,flat_2,64,0.002541,0.007708,1,1,600,32,32,2,0.005167
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,flat_4,64,0.002833,0.009041,1,1,600,64,64,4,0.006208
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,tree_beam_1,12,0.011667,0.016417,0,0,63,16,16,1,0.00475
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,tree_beam_2,20,0.008792,0.012626,1,1,600,32,32,2,0.003834
n1024_seed41_history2,41,2,1024,random_keys,12,n1024_seed41_history2_q12,600,5b2a51da74b2e18c150d16119129b383a04bdb86de6cf8d3c988768318c96442,tree_beam_4,36,0.010875,0.016167,1,1,600,64,64,4,0.005292
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,raw_full_scan,0,0.000375,0.020334,1,1,261,1024,1024,64,0.019959
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,flat_1,64,0.003625,0.007791000000000001,0,0,659,16,16,1,0.004166
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,flat_2,64,0.002666,0.007916,0,0,446,32,32,2,0.00525
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,flat_4,64,0.002958,0.009249,0,0,862,64,64,4,0.006291
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,tree_beam_1,12,0.011708,0.0165,0,0,659,16,16,1,0.004792
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,tree_beam_2,20,0.008875,0.012667,0,0,583,32,32,2,0.003792
n1024_seed41_history2,41,2,1024,random_keys,13,n1024_seed41_history2_q13,261,68a992be519314ab45af4a7c708524d2a6a61471f0af5edc1278d75c3ad7f025,tree_beam_4,36,0.009333,0.014498999999999998,0,0,862,64,64,4,0.005166
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,raw_full_scan,0,0.000375,0.020916,1,1,1019,1024,1024,64,0.020541
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,flat_1,64,0.003708,0.008083,1,1,1019,16,16,1,0.004375
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,flat_2,64,0.002625,0.007959,1,1,1019,32,32,2,0.005334
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,flat_4,64,0.002958,0.009374,1,1,1019,64,64,4,0.006416
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,tree_beam_1,12,0.011792,0.016542,0,0,593,16,16,1,0.00475
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,tree_beam_2,20,0.009333,0.013290999999999999,0,0,593,32,32,2,0.003958
n1024_seed41_history2,41,2,1024,random_keys,14,n1024_seed41_history2_q14,1019,b3f356c7ecb6d76f1055e7c43f16e40ccba7c6477531cc7ad0a02f039cd9bdde,tree_beam_4,36,0.009291,0.014458,0,0,614,64,64,4,0.005167
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,raw_full_scan,0,0.000416,0.020499,1,1,432,1024,1024,64,0.020083
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,flat_1,64,0.0035,0.00775,1,1,432,16,16,1,0.00425
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,flat_2,64,0.002542,0.00775,1,1,432,32,32,2,0.005208
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,flat_4,64,0.002875,0.009167,1,1,432,64,64,4,0.006292
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,tree_beam_1,12,0.011542,0.016375,1,1,432,16,16,1,0.004833
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,tree_beam_2,20,0.008958,0.012791,1,1,432,32,32,2,0.003833
n1024_seed41_history2,41,2,1024,random_keys,15,n1024_seed41_history2_q15,432,c40cf717470d4a1f94b5fd3698310f8dea3c7b81633976af8302aa9dca36a9b2,tree_beam_4,36,0.009292,0.014457999999999999,1,1,432,64,64,4,0.005166
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,raw_full_scan,0,0.000333,0.020375,1,1,965,1024,1024,64,0.020042
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,flat_1,64,0.003625,0.007792,0,0,419,16,16,1,0.004167
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,flat_2,64,0.002583,0.00775,0,0,593,32,32,2,0.005167
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,flat_4,64,0.002833,0.009,0,0,858,64,64,4,0.006167
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,tree_beam_1,12,0.0115,0.016291,0,0,89,16,16,1,0.004791
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,tree_beam_2,20,0.008917,0.012792,0,0,593,32,32,2,0.003875
n1024_seed41_history2,41,2,1024,random_keys,16,n1024_seed41_history2_q16,965,8c031dbdcfe5eb938d8d7609a5a66fa59a836224634c5d554ef8704c81aebf06,tree_beam_4,36,0.009208,0.014415999999999998,0,0,4,64,64,4,0.005208
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,raw_full_scan,0,0.000333,0.020416,1,1,984,1024,1024,64,0.020083
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,flat_1,64,0.003625,0.00775,0,0,492,16,16,1,0.004125
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,flat_2,64,0.002708,0.007875,0,0,492,32,32,2,0.005167
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,flat_4,64,0.002875,0.009083,0,0,492,64,64,4,0.006208
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,tree_beam_1,12,0.011542,0.016292,0,0,941,16,16,1,0.00475
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,tree_beam_2,20,0.008833,0.012708,0,0,197,32,32,2,0.003875
n1024_seed41_history2,41,2,1024,random_keys,17,n1024_seed41_history2_q17,984,fa620d1c01c03e314b4b1ca7db53725059506d01d0c3ddfda2c83f0f7ae8ca32,tree_beam_4,36,0.009292,0.014459,0,0,197,64,64,4,0.005167
n1024_seed41_history2,41,2,1024,random_keys,18,n1024_seed41_history2_q18,986,c5c700e2847d9ec034aea5f787004fc4e78978f2f1b8c37b993c31f0e75d300d,raw_full_scan,0,0.000375,0.020583,1,1,986,1024,1024,64,0.020208
n1024_seed41_history2,41,2,1024,random_keys,18,n1024_seed41_history2_q18,986,c5c700e2847d9ec034aea5f787004fc4e78978f2f1b8c37b993c31f0e75d300d,flat_1,64,0.003667,0.007751,0,0,627,16,16,1,0.004084
n1024_seed41_history2,41,2,1024,random_keys,18,n1024_seed41_history2_q18,986,c5c700e2847d9ec034aea5f787004fc4e78978f2f1b8c37b993c31f0e75d300d,flat_2,64,0.002667,0.007958,0,0,627,32,32,2,0.005291
